premise,hypothesis,similarity_score,label
An unnamed third party does not do something outside of our label scheme with your unspecified personal information for an unspecified purpose. The data is personally identifiable.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5520190000534058,Neutral
"When a change of a variety outside of our label scheme is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5162594318389893,Neutral
"The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website for users without accounts, and your data is identifiable. You can opt in for data collection for the collection of your information.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5012871026992798,Neutral
An unspecified third party does receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5903950929641724,Contradiction
An unspecified third party does receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5415818691253662,Neutral
An unspecified third party does receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5103815793991089,Neutral
An unspecified third party does receive unspecified information about you for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.525704562664032,Neutral
An unspecified third party does receive unspecified information about you for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5459264516830444,Neutral
An unspecified third party does receive unspecified information about you for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5204761028289795,Neutral
A third party outside of our label scheme does not receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt out by contacting the company for the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5311324596405029,Neutral
A third party outside of our label scheme does receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt out by contacting the company for the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5268478393554688,Contradiction
An unnamed third party does do something outside of our label scheme with your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5762425661087036,Contradiction
"You can opt in for the use of generic personal information by a third party, which collects or receives it for an unspecified purpose.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5789627432823181,Neutral
"You can opt in for the use of generic personal information by a third party, which collects or receives it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5176697969436646,Contradiction
"You can opt in for the use of generic personal information by a third party, which collects or receives it for an unspecified purpose.","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5264397859573364,Neutral
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of unspecified user information.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5227197408676147,Neutral
"You can choose not to use a service or feature to avoid the use of unspecified information by the site, which collects it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5511082410812378,Neutral
"You can choose not to use a service or feature to avoid the use of unspecified information by the site, which uses it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.530360221862793,Neutral
An unspecified third party does not receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5948629379272461,Neutral
An unspecified third party does not receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.555510401725769,Neutral
Another part of the company or institution does collect on the first party website or app unspecified information about you for an unspecified purpose. This applies to a user type outside of our label scheme.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5057170391082764,Neutral
"The site collects your financial information for a basic service or feature. Collection happens on the website, and your data is identifiable.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5222266316413879,Neutral
An unspecified third party does not receive your unspecified personal information for an unspecified purpose. The data is aggregated or anonymized.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5753772258758545,Neutral
An unspecified third party does not receive your unspecified personal information for an unspecified purpose. The data is aggregated or anonymized.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5192753672599792,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5156344175338745,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5584218502044678,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5115634202957153,Neutral
An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can make a choice about the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5548410415649414,Contradiction
An unnamed third party does receive information about you not covered by our label scheme for an unspecified purpose. The data is personally identifiable. You can make a choice about the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5380606055259705,Contradiction
An unnamed third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized. You can make a choice about the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5555406212806702,Contradiction
Another part of the company or institution does receive information about you not covered by our label scheme for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,"(c)  A business’s maintenance of the information required by this section, where that 
information is not used for any other purpose, does not taken alone violate the CCPA or 
these regulations.",0.501921534538269,Neutral
Another part of the company or institution does receive information about you not covered by our label scheme for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.564651608467102,Contradiction
Another part of the company or institution does receive information about you not covered by our label scheme for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5157261490821838,Neutral
Another part of the company or institution does receive information about you not covered by our label scheme for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5818513631820679,Neutral
Another part of the company or institution does receive information about you not covered by our label scheme for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5012454986572266,Neutral
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5250673294067383,Neutral
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,"(c)  A business’s maintenance of the information required by this section, where that 
information is not used for any other purpose, does not taken alone violate the CCPA or 
these regulations.",0.5191463232040405,Neutral
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.6009076833724976,Neutral
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.6572974324226379,Neutral
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature for the use of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5376469492912292,Neutral
"The site collects your generic personal information for a basic service or feature. Collection happens by some means outside of our label scheme, and your data is identifiable. You can opt in for data collection for the collection and use of your information.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5185296535491943,Neutral
A named third party does receive your unspecified personal information for service operations or security. The data is personally identifiable. You can opt in for data collection for the collection or sharing and use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.551978349685669,Contradiction
An unnamed third party does receive your unspecified personal information for a basic service or feature. The data is personally identifiable.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5083447098731995,Contradiction
An unspecified third party does do something outside of our label scheme with unspecified information about you for mergers or acquisitions.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5029782652854919,Contradiction
"You can choose not to use a service or feature to avoid the use of generic personal information by the site, which collects it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5111697912216187,Neutral
You can opt in for the use of generic personal information by an unspecified party for an unspecified purpose.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5149496793746948,Neutral
You can opt in for the use of generic personal information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5035452246665955,Contradiction
You can opt in for the use of generic personal information by an unspecified party for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5237151384353638,Neutral
You can opt in for the use of generic personal information by an unspecified party for an unspecified purpose.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5039893984794617,Neutral
You can choose not to use a service or feature to avoid the use of generic personal information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5597132444381714,Neutral
You can choose not to use a service or feature to avoid the use of generic personal information by an unspecified party for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5173262357711792,Neutral
"You can use privacy configuration settings (in the website or app) to control the use of unspecified information by a third party, which uses it for marketing purposes.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5126397609710693,Neutral
"The site collects your financial information for service operations or security. Collection happens on the website, and your data is identifiable.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5102440118789673,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature. This applies to users with accounts. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5700720548629761,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature. This applies to users with accounts. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.521589994430542,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature. This applies to users with accounts. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5245742201805115,Neutral
Another part of the company or institution does receive your unspecified personal information for service operations or security. The data is personally identifiable.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5517488121986389,Neutral
Another part of the company or institution does receive your unspecified personal information for service operations or security. The data is personally identifiable.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5001485347747803,Contradiction
Another part of the company or institution does receive your unspecified personal information for service operations or security. The data is personally identifiable.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5788753032684326,Neutral
Another part of the company or institution does receive your computer information for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5124284029006958,Neutral
Another part of the company or institution does do something outside of our label scheme with unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5056989789009094,Contradiction
"You can opt in for the use of generic personal information by the site, which collects it for an unspecified purpose.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.518988311290741,Neutral
"A user with an account can make no specified choices about the use of generic personal information by a third party, which collects or receives it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5079554915428162,Neutral
"A user with an account can make no specified choices about the use of generic personal information by a third party, which collects or receives it for an unspecified purpose.","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5211971998214722,Neutral
A named third party does do something unspecified with unspecified information about you for service operations or security.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.546025276184082,Neutral
A named third party does receive unspecified information about you for legal requirements.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5749855041503906,Entailment
A named third party does receive your unspecified personal information for service operations or security. This applies to a user type outside of our label scheme. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5446745157241821,Contradiction
Another part of the company or institution does collect on the first party website or app unspecified information about you for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5019898414611816,Neutral
"You can make a choice about your privacy not described by our label scheme the use of unspecified information by a third party, which collects or receives it for advertising.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5386070013046265,Neutral
"You can make a choice about your privacy not described by our label scheme the use of unspecified information by a third party, which collects or receives it for advertising.","In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5393441915512085,Neutral
"You can use third party privacy settings to control the use of unspecified information by a third party, which collects or receives it for advertising.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5023775100708008,Neutral
An unspecified third party does receive unspecified information about you for an unspecified purpose. You can make a choice about the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5615410804748535,Contradiction
An unspecified third party does receive unspecified information about you for an unspecified purpose. You can make a choice about the use of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5065522789955139,Neutral
An unspecified third party does receive unspecified information about you for an unspecified purpose. You can make a choice about the use of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5290624499320984,Neutral
An unspecified third party does receive unspecified information about you for an unspecified purpose. You can make a choice about the use of your information.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5081042051315308,Neutral
A named third party does do something outside of our label scheme with unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.529302716255188,Contradiction
You can make a choice about your privacy not described by our label scheme the use of computer information by an unspecified party for a purpose outside of our label scheme.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.518137514591217,Neutral
"You can make no specified choices about the use of unspecified information by a third party, which collects or receives it for advertising.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.567520022392273,Neutral
"You can make no specified choices about the use of unspecified information by a third party, which collects or receives it for advertising.","In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.528425931930542,Neutral
"You can make no specified choices about the use of unspecified information by a third party, which collects or receives it for advertising.","CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5122206211090088,Neutral
"You can make a choice about your privacy not described by our label scheme the use of unspecified information by a third party, which uses it for advertising.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5385419130325317,Neutral
"You can make a choice about your privacy not described by our label scheme the use of unspecified information by a third party, which uses it for advertising.","In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5306829214096069,Neutral
Other users does see your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5192278027534485,Neutral
Other users does see your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5137509107589722,Contradiction
Other users does see your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5153053402900696,Neutral
A named third party does do something outside of our label scheme with your unspecified personal information for an additional (non-basic) service or feature. This applies to users with accounts. The data is aggregated or anonymized. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5604739785194397,Contradiction
A named third party does do something outside of our label scheme with your financial information for an additional (non-basic) service or feature. This applies to users with accounts. The data is aggregated or anonymized. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5319995880126953,Contradiction
A named third party does do something unspecified with unspecified information about you for a purpose outside of our label scheme. This applies to users with accounts. You can configure your privacy using a method outside our label scheme for the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5187181234359741,Contradiction
A named third party does do something unspecified with unspecified information about you for a purpose outside of our label scheme. You can configure your privacy using a method outside our label scheme for the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.526727557182312,Neutral
"The site collects your unspecified information for legal requirements. Collection happens on the website, and your data is aggregated or anonymized.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5100502967834473,Neutral
"The site collects your unspecified information for legal requirements. Collection happens on the website, and your data is aggregated or anonymized.","The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5040939450263977,Neutral
The site collects your unspecified information for legal requirements. Collection happens when you explicitly provide information on the website.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5004314184188843,Neutral
The site collects your unspecified information for legal requirements. Collection happens when you explicitly provide information on the website.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5299113988876343,Neutral
"The site collects your contact information for legal requirements. Collection happens when you implicitly provide information by an unnamed service or third party, and your data is identifiable.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5169775485992432,Neutral
"The site collects your contact information for legal requirements. Collection happens when you implicitly provide information by an unnamed service or third party, and your data is identifiable.","The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.517695426940918,Neutral
The site collects your unspecified information for legal requirements. Collection happens when you explicitly provide information in an unspecified way for users without accounts.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.510975182056427,Neutral
An unnamed third party does receive your financial information for a basic service or feature. The data is personally identifiable.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5030033588409424,Neutral
A third party outside of our label scheme does not receive your financial information for an unspecified purpose. The data is personally identifiable.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5243282318115234,Neutral
An unnamed third party does not receive your financial information for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5299382209777832,Neutral
An unnamed third party does receive your financial information for legal requirements.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5035550594329834,Entailment
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5756247043609619,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5270575881004333,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5447862148284912,Neutral
Another part of the company or institution does receive unspecified information about you for an unspecified purpose. This applies to users with accounts.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5080804824829102,Contradiction
Another part of the company or institution does receive unspecified information about you for an unspecified purpose. This applies to users with accounts.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5777244567871094,Neutral
Another part of the company or institution does receive unspecified information about you for an unspecified purpose. This applies to users with accounts.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5107971429824829,Neutral
You can make a choice about your privacy not described by our label scheme the use of unspecified information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5610436201095581,Neutral
You can make a choice about your privacy not described by our label scheme the use of unspecified information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5584279298782349,Neutral
You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by an unspecified party for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5159065127372742,Neutral
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of user information outside of our label scheme.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5065447092056274,Neutral
The site collects your unspecified information for legal requirements. Collection happens on the website for users without accounts.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5068168044090271,Neutral
An unnamed third party does not receive information about you not covered by our label scheme for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5616079568862915,Neutral
An unnamed third party does not receive information about you not covered by our label scheme for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5034247636795044,Neutral
Another part of the company or institution does receive information about you not covered by our label scheme for a basic service or feature. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5703229904174805,Neutral
Another part of the company or institution does receive information about you not covered by our label scheme for a basic service or feature. You can opt in for data collection for the collection or sharing of your information.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5219707489013672,Neutral
Another part of the company or institution does receive information about you not covered by our label scheme for a basic service or feature. You can opt in for data collection for the collection or sharing of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5083144903182983,Neutral
Another part of the company or institution does receive information about you not covered by our label scheme for a basic service or feature. You can opt in for data collection for the collection or sharing of your information.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5034538507461548,Neutral
Another part of the company or institution does receive information about you not covered by our label scheme for marketing purposes. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.541067898273468,Contradiction
Another part of the company or institution does receive information about you not covered by our label scheme for marketing purposes. You can opt in for data collection for the collection or sharing of your information.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5249128341674805,Neutral
Another part of the company or institution does receive information about you not covered by our label scheme for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5750223398208618,Contradiction
