premise,hypothesis,similarity_score,label
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is aggregated or anonymized. You can opt in for data collection.,"(F) Identification of the specific business or commercial purpose for selling or 
sharing consumers’ personal information.",0.6005001664161682,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is aggregated or anonymized. You can opt in for data collection.,"If the business has not disclosed consumers’ personal information for a 
business purpose in the preceding 12 months, the business shall disclose that 
fact.",0.6242104768753052,Neutral
A named third party does do something outside of our label scheme with your activities on the website or app for analytics or research.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6163395643234253,Neutral
"You can opt out (via a link) from the use of activities on the website or app by the site, which uses it for marketing purposes.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6267408132553101,Neutral
"You can opt out (via a link) from the use of activities on the website or app by the site, which uses it for marketing purposes.",Alternative Opt-out Link.,0.6493192911148071,Neutral
"You can opt out (via a link) from the use of activities on the website or app by a third party, which uses it for marketing purposes.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6222469210624695,Neutral
"You can opt out (via a link) from the use of activities on the website or app by a third party, which uses it for marketing purposes.",Alternative Opt-out Link.,0.6438173651695251,Neutral
"You can opt out (via a link) from the use of activities on the website or app by the site, which uses it for advertising.",Alternative Opt-out Link.,0.6291054487228394,Neutral
"You can opt out (via a link) from the use of activities on the website or app by a third party, which collects or receives it for advertising.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6027165651321411,Neutral
"You can make a choice about your privacy not described by our label scheme the use of generic personal information by a third party, which collects or receives it for advertising.","Directing the consumer to the beginning of the privacy 
policy, or to another section of the privacy policy that does not contain the required 
information, so that the consumer is required to scroll through other information in order 
to determine the categories of personal information to be collected and/or whether the 
business sells or shares the personal information collected, does not satisfy this standard.",0.643596887588501,Neutral
"You can make a choice about your privacy not described by our label scheme the use of generic personal information by a third party, which collects or receives it for advertising.","that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6089652180671692,Neutral
"You can opt out (via a link) from the use of generic personal information by a third party, which collects or receives it for advertising.","that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.601196825504303,Neutral
"You can opt out (via a link) from the use of generic personal information by a third party, which collects or receives it for advertising.","The purpose of the “Do Not Sell or Share My Personal Information” link is to 
immediately effectuate the consumer’s right to opt-out of sale/sharing, or in the 
alternative, direct the consumer to the Notice of Right to Opt-out of Sale/Sharing.",0.6139848232269287,Neutral
"You can opt out (via a link) from the use of generic personal information by a third party, which collects or receives it for advertising.","Accordingly, clicking the business’s “Do Not Sell or Share My Personal Information” link will 
either have the immediate effect of opting the consumer out of the sale or sharing of 
personal information or lead the consumer to a webpage where the consumer can learn 
about and make that choice.",0.6835857629776001,Neutral
"You can opt out (via a link) from the use of generic personal information by a third party, which collects or receives it for advertising.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.7310295104980469,Neutral
"You can opt out (via a link) from the use of generic personal information by a third party, which collects or receives it for advertising.","If clicking on the 
“Do Not Sell or Share My Personal Information” link immediately effectuates the 
consumer’s right to opt-out of sale/sharing or if the business processes opt-out 
preference signals in a frictionless manner and chooses not to post a link, the 
business shall provide the notice within its privacy policy.",0.6333635449409485,Neutral
"You can opt out (via a link) from the use of generic personal information by a third party, which collects or receives it for advertising.","(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.6932494044303894,Neutral
"You can opt out (via a link) from the use of generic personal information by a third party, which collects or receives it for advertising.","(a) The purpose of the Alternative Opt-out Link is to provide businesses the option of 
providing consumers with a single, clearly-labeled link that allows consumers to easily 
exercise both their right to opt-out of sale/sharing and right to limit, instead of posting the 
two separate “Do Not Sell or Share My Personal Information” and “Limit the Use of My 
Sensitive Personal Information” links.",0.6492308974266052,Neutral
"You can opt out (via a link) from the use of generic personal information by a third party, which collects or receives it for advertising.","(b) A business that chooses to use an Alternative Opt-out Link shall title the link, “Your Privacy 
Choices,” or, “Your California Privacy Choices,” and shall include the following opt-out icon 
adjacent to the title.",0.6063250303268433,Neutral
A named third party does do something unspecified with your activities on the website or app for analytics or research. You can opt out using the provided link for the collection or sharing of your information.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6141584515571594,Neutral
An unnamed third party does receive your unspecified personal information for marketing purposes. The data is aggregated or anonymized. You can opt in for data collection.,(g) Third Parties that Control the Collection of Personal Information.,0.6413652896881104,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is aggregated or anonymized. You can opt in for data collection.,"(f) If a business collects personal information from a consumer online, the Notice at Collection 
may be given to the consumer by providing a link that takes the consumer directly to the 
specific section of the business’s privacy policy that contains the information required in 
subsection (e)(1) through (6).",0.6016829609870911,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is aggregated or anonymized. You can opt in for data collection.,"Directing the consumer to the beginning of the privacy 
policy, or to another section of the privacy policy that does not contain the required 
information, so that the consumer is required to scroll through other information in order 
to determine the categories of personal information to be collected and/or whether the 
business sells or shares the personal information collected, does not satisfy this standard.",0.6039578914642334,Neutral
The site collects your computer information for an unspecified purpose. Collection happens in the mobile app.,"(3)  When a business collects personal information through a mobile application, it may 
provide a link to the notice on the mobile application’s download page and within the 
application, such as through the application’s settings menu.",0.6089209914207458,Neutral
An unnamed third party does receive your unspecified personal information for service operations or security. The data is aggregated or anonymized. You can opt in for data collection.,(g) Third Parties that Control the Collection of Personal Information.,0.6558914184570312,Neutral
An unnamed third party does collect on the first party website or app your computer information for an additional (non-basic) service or feature.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6247790455818176,Entailment
A named third party does track on the first party website or app your cookies or tracking elements for an unspecified purpose.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6054154634475708,Entailment
A named third party does do something unspecified with your activities on the website or app for analytics or research.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6284146308898926,Neutral
"You can make a choice about your privacy not described by our label scheme the use of generic personal information by a third party, which collects or receives it for marketing purposes.","Directing the consumer to the beginning of the privacy 
policy, or to another section of the privacy policy that does not contain the required 
information, so that the consumer is required to scroll through other information in order 
to determine the categories of personal information to be collected and/or whether the 
business sells or shares the personal information collected, does not satisfy this standard.",0.6575909852981567,Neutral
"You can make a choice about your privacy not described by our label scheme the use of generic personal information by a third party, which collects or receives it for marketing purposes.",(g) Third Parties that Control the Collection of Personal Information.,0.6008235812187195,Neutral
"You can make a choice about your privacy not described by our label scheme the use of generic personal information by a third party, which collects or receives it for marketing purposes.","that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6099115610122681,Neutral
An unspecified third party does receive unspecified information about you for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6166462302207947,Neutral
"You can opt out (by contacting the company) from the use of contact information by a third party, which collects or receives it for marketing purposes.",Alternative Opt-out Link.,0.6208507418632507,Neutral
"You can use privacy configuration settings (in the website or app) to control the use of activities on the website or app by the site, which uses it for advertising.","A mobile application may include a link to the privacy policy in the application’s 
settings menu.",0.6048678159713745,Neutral
An unnamed third party does do something unspecified with your contact information for an unspecified purpose. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6389663815498352,Neutral
An unnamed third party does do something unspecified with your demographic information for an unspecified purpose. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6221134662628174,Neutral
"You can opt out (by contacting the company) from the use of contact information by a third party, which collects or receives it for marketing purposes.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.7043225765228271,Neutral
"You can opt out (by contacting the company) from the use of contact information by a third party, which collects or receives it for marketing purposes.","(3) A business shall also provide the notice to opt-out of sale/sharing in the same 
manner in which it collects the personal information that it sells or shares.",0.6251780390739441,Neutral
"You can opt out (by contacting the company) from the use of contact information by a third party, which collects or receives it for marketing purposes.","(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.6205853819847107,Neutral
"You can opt out (by contacting the company) from the use of contact information by a third party, which collects or receives it for marketing purposes.",Alternative Opt-out Link.,0.620850682258606,Neutral
"You can opt out (by contacting the company) from the use of contact information by a third party, which collects or receives it for marketing purposes.","(c) The Alternative Opt-out Link shall direct the consumer to a webpage that includes the 
following information: 
(1) A description of the consumer’s right to opt-out of sale/sharing and right to limit, 
which shall comply with section 7003, subsections (a) and (b); and  
(2) The interactive form or mechanism by which the consumer can submit their request to 
opt-out of sale/sharing and their right to limit online.",0.6107174754142761,Neutral
"You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by a third party, which collects or receives it for an unspecified purpose.","A mobile application may include a link to the privacy policy in the application’s 
settings menu.",0.6302629709243774,Neutral
"The site collects your unspecified information for an unspecified purpose. Collection happens by some means outside of our label scheme, and your data is identifiable. You can opt in for data collection for the collection of your information.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.600479006767273,Neutral
Another part of the company or institution does do something outside of our label scheme with unspecified information about you for an unspecified purpose. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,"(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6244180798530579,Contradiction
"A user's generic personal information is retained for an unspecified duration to perform a requested service, and then it is deleted..","(B) The right to delete personal information that the business has collected from 
the consumer, subject to certain exceptions.",0.6404376029968262,Neutral
"You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by the site, which collects it for a basic service or feature.","A mobile application may include a link to the privacy policy in the application’s 
settings menu.",0.604143500328064,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for marketing purposes.",Alternative Opt-out Link.,0.6819099187850952,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for a basic service or feature.",Alternative Opt-out Link.,0.6850494742393494,Neutral
Another part of the company or institution does receive your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable.,"(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6114041805267334,Neutral
An unnamed third party does do something outside of our label scheme with unspecified information about you for an unspecified purpose. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6362019181251526,Neutral
The site collects your contact information for marketing purposes. Collection happens by some means outside of our label scheme. You can opt out by contacting the company for the collection and use of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6152901649475098,Neutral
The site collects your contact information for a basic service or feature. Collection happens by some means outside of our label scheme. You can opt out by contacting the company for the collection and use of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.634550154209137,Contradiction
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for marketing purposes.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6940991878509521,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for marketing purposes.","(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.6427372694015503,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for marketing purposes.",Alternative Opt-out Link.,0.6819097995758057,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for marketing purposes.","(c) The Alternative Opt-out Link shall direct the consumer to a webpage that includes the 
following information: 
(1) A description of the consumer’s right to opt-out of sale/sharing and right to limit, 
which shall comply with section 7003, subsections (a) and (b); and  
(2) The interactive form or mechanism by which the consumer can submit their request to 
opt-out of sale/sharing and their right to limit online.",0.6264136433601379,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for a basic service or feature.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6592104434967041,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for a basic service or feature.","(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.6262326240539551,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for a basic service or feature.",Alternative Opt-out Link.,0.6850494146347046,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for a basic service or feature.","(b) A business that chooses to use an Alternative Opt-out Link shall title the link, “Your Privacy 
Choices,” or, “Your California Privacy Choices,” and shall include the following opt-out icon 
adjacent to the title.",0.6010904908180237,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for a basic service or feature.","(c) The Alternative Opt-out Link shall direct the consumer to a webpage that includes the 
following information: 
(1) A description of the consumer’s right to opt-out of sale/sharing and right to limit, 
which shall comply with section 7003, subsections (a) and (b); and  
(2) The interactive form or mechanism by which the consumer can submit their request to 
opt-out of sale/sharing and their right to limit online.",0.6019864082336426,Neutral
The site collects your contact information for marketing purposes. Collection happens in an unspecified way. You can opt out using the provided link for the use of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6087018847465515,Contradiction
Another part of the company or institution does receive unspecified information about you for an unspecified purpose. This applies to users with accounts. You can opt out by contacting the company for the use of your information.,"(h) A business shall not use or disclose sensitive personal information it collected during the 
time the business did not have a Notice of Right to Limit posted for purposes other than 
those specified in section 7027, subsection (m), unless it obtains the consent of the 
consumer.",0.6133355498313904,Neutral
"When a change of a variety outside of our label scheme is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","(a) The purpose of the privacy policy is to provide consumers with a comprehensive 
description of a business’s online and offline information practices.",0.6107548475265503,Neutral
"When a change of a variety outside of our label scheme is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","(d) The privacy policy shall be posted online and accessible through a conspicuous link that 
complies with section 7003, subsections (c) and (d), using the word “privacy” on the 
business’s website homepage(s) or on the download or landing page of a mobile 
application.",0.6357289552688599,Neutral
"When a change of a variety outside of our label scheme is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","If the business has a California-specific description of consumers’ privacy rights 
on its website, then the privacy policy shall be included in that description.",0.6069950461387634,Neutral
"When a change of a variety outside of our label scheme is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","(e) The privacy policy shall include the following information: 
(1) A comprehensive description of the business’s online and offline information 
practices, which includes the following: 
(A) Identification of the categories of personal information the business has 
collected about consumers in the preceding 12 months.",0.6132553219795227,Neutral
"When a change of a variety outside of our label scheme is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","(6) A link to the business’s privacy policy, or in the case of offline notices, where the 
privacy policy can be found online.",0.6045174598693848,Neutral
An unspecified third party does receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6331011056900024,Neutral
An unspecified third party does receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6241425275802612,Neutral
An unspecified third party does receive unspecified information about you for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6166461110115051,Neutral
A third party outside of our label scheme does receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt out by contacting the company for the use of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6038362979888916,Neutral
An unnamed third party does do something outside of our label scheme with your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6595672965049744,Neutral
"You can opt in for the use of generic personal information by a third party, which collects or receives it for an unspecified purpose.","Directing the consumer to the beginning of the privacy 
policy, or to another section of the privacy policy that does not contain the required 
information, so that the consumer is required to scroll through other information in order 
to determine the categories of personal information to be collected and/or whether the 
business sells or shares the personal information collected, does not satisfy this standard.",0.6015869975090027,Neutral
"You can opt in for the use of generic personal information by a third party, which collects or receives it for an unspecified purpose.",(g) Third Parties that Control the Collection of Personal Information.,0.6671227216720581,Neutral
"The site collects your financial information for a basic service or feature. Collection happens on the website, and your data is identifiable.","(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6028581261634827,Neutral
"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens in an unspecified way, and your data is aggregated or anonymized. You can opt in for data collection for the use of your information.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.608738899230957,Neutral
"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens when you implicitly provide information by some means outside of our label scheme, and your data is identifiable.","(e) A business shall include the following in its Notice at Collection: 
(1) A list of the categories of personal information about consumers, including categories 
of sensitive personal information, to be collected.",0.6048476696014404,Neutral
"The site collects your generic personal information for a basic service or feature. Collection happens in an unspecified way, and your data is identifiable.","(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.60179203748703,Neutral
"The site collects your generic personal information for a basic service or feature. Collection happens by some means outside of our label scheme, and your data is identifiable. You can opt in for data collection for the collection and use of your information.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.6310470104217529,Neutral
"The site collects your generic personal information for a basic service or feature. Collection happens by some means outside of our label scheme, and your data is identifiable. You can opt in for data collection for the collection and use of your information.","(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6012954711914062,Neutral
"The site collects your generic personal information for a basic service or feature. Collection happens by some means outside of our label scheme, and your data is identifiable.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.6312234401702881,Neutral
"The site collects your generic personal information for a basic service or feature. Collection happens by some means outside of our label scheme, and your data is identifiable.","(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.615349292755127,Neutral
"The site collects your generic personal information for analytics or research. Collection happens in an unspecified way, and your data is identifiable.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.6049870848655701,Neutral
"The site collects your generic personal information for personalization or customization. Collection happens by some means outside of our label scheme, and your data is identifiable.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.6176571846008301,Neutral
"The site collects your generic personal information for marketing purposes. Collection happens by some means outside of our label scheme, and your data is identifiable.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.6263622045516968,Neutral
"The site collects your generic personal information for marketing purposes. Collection happens by some means outside of our label scheme, and your data is identifiable.","(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6225244998931885,Neutral
"You can use privacy configuration settings (in the website or app) to control the use of unspecified information by a third party, which uses it for marketing purposes.","A mobile application may include a link to the privacy policy in the application’s 
settings menu.",0.6283385157585144,Neutral
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for marketing purposes.",Alternative Opt-out Link.,0.6104828119277954,Neutral
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for marketing purposes.","(d) A business that uses or discloses a consumer’s sensitive personal information for purposes 
other than those specified in section 7027, subsection (m), shall provide a Notice of Right 
to Limit or the Alternative Opt-out Link in accordance with the CCPA and sections 7014 and 
7015.",0.6409335136413574,Neutral
"A user with an account can use privacy configuration settings (in the website or app) to control the use of unspecified information by a third party, which collects or receives it for advertising.","(a) The purpose of the privacy policy is to provide consumers with a comprehensive 
description of a business’s online and offline information practices.",0.6269567012786865,Neutral
"A user with an account can use privacy configuration settings (in the website or app) to control the use of unspecified information by a third party, which collects or receives it for advertising.","A mobile application may include a link to the privacy policy in the application’s 
settings menu.",0.6418450474739075,Neutral
A named third party does track on the first party website or app unspecified information about you for targeted advertising. The data is aggregated or anonymized. You can configure your privacy with third-party user settings for the use of your information.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6257948875427246,Entailment
An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can make a choice about the use of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6335189342498779,Neutral
A named third party does receive your unspecified personal information for targeted advertising. The data is personally identifiable. You can opt in for data collection for the collection or sharing and use of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6174272298812866,Neutral
A named third party does receive your unspecified personal information for analytics or research. The data is personally identifiable. You can opt in for data collection for the collection or sharing and use of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6874631643295288,Neutral
A named third party does receive your unspecified personal information for service operations or security. The data is personally identifiable. You can opt in for data collection for the collection or sharing and use of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6815271377563477,Neutral
A named third party does receive your unspecified personal information for service operations or security. The data is personally identifiable. You can opt in for data collection for the collection or sharing and use of your information.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6131908893585205,Neutral
An unnamed third party does receive your unspecified personal information for a basic service or feature. The data is personally identifiable.,(g) Third Parties that Control the Collection of Personal Information.,0.6034513711929321,Neutral
You can opt in for the use of generic personal information by an unspecified party for an unspecified purpose.,(g) Third Parties that Control the Collection of Personal Information.,0.6140759587287903,Neutral
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for marketing purposes.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.703644335269928,Neutral
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for marketing purposes.","(h)  A business shall not sell or share the personal information it collected during the time the 
business did not have a Notice of Right to Opt-out of Sale/Sharing posted unless it obtains 
the consent of the consumer.",0.6126818060874939,Neutral
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for marketing purposes.","(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.6683424711227417,Neutral
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for marketing purposes.",Alternative Opt-out Link.,0.6104827523231506,Neutral
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for marketing purposes.","(b) A business that chooses to use an Alternative Opt-out Link shall title the link, “Your Privacy 
Choices,” or, “Your California Privacy Choices,” and shall include the following opt-out icon 
adjacent to the title.",0.6023086309432983,Neutral
"A user with an account can opt out (by contacting the company) from the use of unspecified information by a third party, which collects or receives it for advertising.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6329754590988159,Neutral
"A user with an account can opt out (by contacting the company) from the use of unspecified information by a third party, which collects or receives it for advertising.","(h)  A business shall not sell or share the personal information it collected during the time the 
business did not have a Notice of Right to Opt-out of Sale/Sharing posted unless it obtains 
the consent of the consumer.",0.6188027858734131,Neutral
"The site collects your generic personal information for service operations or security. Collection happens on the website, and your data is identifiable.","(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6017410755157471,Neutral
"The site collects your financial information for service operations or security. Collection happens on the website, and your data is identifiable.","(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6006098389625549,Neutral
"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens on the website, and your data is identifiable.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.6038803458213806,Neutral
"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens on the website, and your data is identifiable.","(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6033678650856018,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature. This applies to users with accounts. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,"(f) If a business collects personal information from a consumer online, the Notice at Collection 
may be given to the consumer by providing a link that takes the consumer directly to the 
specific section of the business’s privacy policy that contains the information required in 
subsection (e)(1) through (6).",0.6036953330039978,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature. This applies to users with accounts. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.613335371017456,Neutral
"You can make a choice about your privacy not described by our label scheme the use of generic personal information by the site, which collects it for an additional (non-basic) service or feature.","(e) The privacy policy shall include the following information: 
(1) A comprehensive description of the business’s online and offline information 
practices, which includes the following: 
(A) Identification of the categories of personal information the business has 
collected about consumers in the preceding 12 months.",0.6016079783439636,Neutral
"The site collects your generic personal information for marketing purposes. Collection happens on the website for users with accounts, and your data is identifiable.","(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.607039749622345,Neutral
"The site collects your generic personal information for personalization or customization. Collection happens in an unspecified way, and your data is identifiable.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.6087477207183838,Neutral
"You can opt in for the use of generic personal information by the site, which collects it for an unspecified purpose.","(1)  When a business collects consumers’ personal information online, it may post a 
conspicuous link to the notice on the introductory page of the business’s website and 
on all webpages where personal information is collected.",0.6065824627876282,Neutral
